fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
220237,ccce7025,956682,1727421.0,Sven Botman,Sven Botman,Newcastle United,10261,Newcastle United,10261,193.0,left,25.0,Netherlands,44.14274,CB,CB,False,,12715.0,0.94892,0.06255,0.18167,0.03027,0.0722,0.73357,1.15262,45.14831,0.09438,0.00142,0.0106,0.11538,0.02448,0.0373,0.99898,0.77553,4.66016,3.65489,0.0012,0.47151,0.57437,0.02982,0.95195,0.82421,0.0,0.05935,0.0,0.95,0.80947,0.87844
432830,a8c19eb8,961306,234803.0,Nathan Collins,Nathan Collins,Brentford,9937,Brentford,9937,193.0,right,24.0,Ireland,31.48611,CB,CB/DM,False,,12191.0,1.00768,0.05889,0.12512,0.03907,0.08852,0.66713,1.18954,39.2463,0.08783,0.00091,0.00284,0.21226,0.05176,0.11037,1.04052,1.29744,4.55333,5.02733,0.00099,0.73694,0.72638,0.04474,0.99155,0.95864,0.0,0.05934,0.0,0.7,0.86173,0.89089
437742,1b4f1169,901495,233400.0,Albert Sambi Lokonga,Albert Sambi Lokonga,Arsenal,9825,Arsenal,9825,183.0,right,25.0,Belgium,7.87751,CM,DM/CM/AM,False,,5444.0,0.96886,0.06073,0.27791,0.08943,0.17722,0.87472,1.36724,43.02612,0.15894,0.00208,0.00043,0.46437,0.17771,0.02056,0.77702,0.29941,4.41422,0.86684,0.00083,1.20038,1.0718,0.00761,0.91078,0.49856,0.0,0.05883,0.0,0.715,0.64,0.53333
611926,398a24f6,1589629,,Amara Nallo,Amara Nallo,Liverpool U18,1113546,Liverpool,8650,,both,18.0,England,0.25,CB,CB/LB,False,,0.0,1.0,0.05871,0.18546,0.03385,0.08702,0.84426,1.36032,58.07296,0.17022,0.00713,0.00867,0.23324,0.06214,0.033,1.31918,0.52451,5.00826,3.11879,0.00075,0.54827,0.99328,0.01398,0.9534,0.8532,0.0,0.05871,0.0,0.7,0.584,0.52
220695,8a3ddcd2,886150,4033392.0,Paris Maghoma,Edmond-Paris Maghoma,Brentford,9937,Brentford,9937,184.0,right,24.0,England,0.93405,,CM,False,,373.0,0.9926,0.05907,0.27573,0.06712,0.18343,0.86494,1.48949,29.34703,0.14243,0.00297,0.002,0.61687,0.36771,0.048,0.94725,0.37139,4.88913,1.02766,0.00076,0.92168,1.10166,0.00769,0.93523,0.41208,0.0,0.05863,0.0,0.7,0.626,0.53
101148,450ab6fc,279489,45072.0,Jamaal Lascelles,Jamaal Lascelles,Newcastle United,10261,Newcastle United,10261,188.0,right,31.0,England,2.37443,CB,CB,False,,5999.0,1.0034,0.05799,0.1517,0.02068,0.0414,0.52575,0.90011,33.84059,0.16841,0.00209,0.02223,0.13781,0.0167,0.02204,0.79663,0.86671,4.00758,4.16109,0.00101,0.38132,0.96602,0.00654,0.942,0.87704,0.0,0.05819,0.0,0.7,0.76093,0.86689
83299,282f75f3,201690,45008.0,Lewis Dunk,Lewis Dunk,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,192.0,right,33.0,England,3.98866,CB,CB,False,,15089.0,1.02306,0.05683,0.22888,0.04841,0.09245,0.49995,0.81991,72.05003,0.10499,0.00317,0.01668,0.11457,0.01947,0.04083,0.88308,0.82284,5.66603,3.00989,0.00108,0.48495,0.5182,0.02822,0.96141,0.90315,0.0,0.05814,0.0,0.775,0.836,0.58
243345,089667a5,914134,1855090.0,Lewis O'Brien,Lewis O'Brien,Wrexham,9841,Wrexham,9841,173.0,left,26.0,England,4.18053,CM,DM/CM/AM/ST,False,,11494.0,0.98376,0.05884,0.26073,0.06815,0.13501,1.24951,2.02951,23.49841,0.13104,0.00172,0.00081,0.79947,0.18908,0.03914,0.86406,0.31273,5.84946,1.05873,0.00128,1.77752,1.22277,0.00981,0.97619,0.85162,0.0,0.05788,0.0,0.7,0.648,0.84
219937,012c975a,1081076,192955.0,Rhys Williams,Rhys Williams,Liverpool,8650,Liverpool,8650,195.0,right,24.0,England,0.48454,CB,RB/CB,False,,2533.0,0.9776,0.0591,0.11986,0.03232,0.06015,0.66613,1.06475,48.96294,0.11022,0.00516,0.00633,0.14425,0.03695,0.01962,1.14061,0.46858,4.29587,3.21839,0.00082,0.36513,0.77966,0.01022,0.93734,0.78498,0.0,0.05778,0.0,0.63444,0.584,0.52
212314,c6e8cf1f,556972,2930172.0,Saša Lukić,Sasa Lukic,Fulham,9879,Fulham,9879,183.0,right,29.0,Serbia,14.34596,DM,DM/CM/AM,False,,10794.0,0.99114,0.05829,0.18025,0.06801,0.1341,1.16911,2.00288,34.64184,0.19483,0.00108,0.00064,0.41104,0.53581,0.00759,0.9962,0.23857,4.36586,1.07519,0.00109,0.96499,1.94732,0.00322,0.95197,0.5471,0.0,0.05778,0.0,0.7,0.9,0.9
218364,af0d79a9,622091,4307737.0,Borna Sosa,Borna Sosa,Crystal Palace,9826,Crystal Palace,9826,187.0,left,27.0,Croatia,8.05128,LM,LB/LWB/LM,False,,9296.0,0.99725,0.05787,0.23765,0.14904,0.46217,0.90166,1.39655,26.98014,0.09726,0.0011,0.00057,0.72808,1.3337,0.09372,1.0064,0.23083,4.59923,1.68167,0.00072,0.77827,0.76366,0.00791,0.92751,0.6235,0.0,0.05771,0.0,0.85278,0.584,0.52
82143,96cf7b61,212944,3584350.0,Wes Foderingham,Wesley Foderingham,West Ham United,8654,West Ham United,8654,185.0,left,34.0,England,0.79741,,GK,False,,3008.0,1.0,0.05733,0.26388,0.00393,0.19357,1.10262,1.92397,38.4276,0.23027,0.00438,0.00202,0.90558,0.39187,0.05714,1.22558,0.34062,5.83327,1.25442,0.0007,1.2002,1.47234,0.00834,0.9158,0.5357,0.0,0.05733,1.97276,0.7,0.584,0.52
512462,25f2ef01,1098607,3907762.0,Jake O'Brien,Jake O'Brien,Everton,8668,Everton,8668,197.0,right,24.0,Ireland,22.63526,RB,RB/CB,False,,4299.0,1.01802,0.05629,0.15347,0.04151,0.07302,0.97763,1.51585,30.01267,0.15805,0.00144,0.00167,0.30633,0.37604,0.11184,0.52098,0.35508,3.67946,4.02075,0.00119,0.41041,0.81211,0.00996,0.97884,0.91532,0.0,0.0573,0.0,0.7,0.584,0.52
518442,40aaa04c,1331666,,Lewis Orford,Lewis Orford,West Ham United Academy,773649,West Ham United,8654,187.0,right,19.0,England,1.26058,CM,DM/CM,False,,0.0,0.99945,0.05733,0.26388,0.06594,0.19357,1.10262,1.92397,38.4276,0.23027,0.00438,0.00202,0.90558,0.39187,0.05714,1.22558,0.34062,5.83327,1.25442,0.0007,1.2002,1.47234,0.00834,0.9158,0.5357,0.0,0.0573,0.0,0.7,0.584,0.52
567121,16168a0f,1416710,,Joe Knight,Joe Knight,Brighton & Hove Albion Academy,773678,Brighton & Hove Albion,10204,,right,19.0,England,0.015,DM,CB/DM/CM,False,,0.0,1.0,0.05725,0.28893,0.07347,0.20674,1.35823,2.27613,45.66721,0.21848,0.00399,0.00221,0.78723,0.41039,0.02434,1.27149,0.28681,6.0963,1.12695,0.00075,1.16209,1.46923,0.01155,0.9192,0.5796,0.0,0.05725,0.0,0.7,0.584,0.52
167887,f0068e0f,523193,4293406.0,Josh Laurent,Josh Laurent,Burnley,8191,Burnley,8191,175.0,right,30.0,England,1.61876,DM,DM/CM/RW/AM,False,,15973.0,1.00734,0.05661,0.18219,0.05119,0.13637,1.15667,1.87715,22.39444,0.13284,0.00113,0.0007,0.47981,0.11041,0.04055,1.11403,0.29501,5.33359,1.23199,0.00151,0.90272,1.32956,0.00647,0.97731,0.8354,0.0,0.05703,0.0,0.7,0.63587,0.83711
441266,b8e740fb,956683,3652436.0,Ryan Gravenberch,Ryan Gravenberch,Liverpool,8650,Liverpool,8650,190.0,right,23.0,Netherlands,80.22305,DM,CB/DM/CM,False,,13371.0,0.92817,0.06138,0.25836,0.09942,0.25562,0.96272,1.84901,41.48258,0.09675,0.00505,0.00047,1.05328,0.14695,0.0087,1.41137,0.23838,5.22608,1.15016,0.00119,1.14413,1.20518,0.00391,0.92534,0.62349,0.0,0.05697,0.0,0.95,0.648,0.84
492777,bbd67769,1113690,3744084.0,Conor Bradley,Conor Bradley,Liverpool,8650,Liverpool,8650,181.0,right,22.0,Northern Ireland,38.85559,RB,RB/RWB/RM/CM,True,Doubtful,2907.0,0.99027,0.05727,0.18624,0.11507,0.33553,1.4393,2.07445,34.45602,0.16227,0.00167,0.02558,0.774,0.2738,0.08102,0.69689,0.20118,4.16682,1.5179,0.00097,1.07265,0.93876,0.00372,0.92075,0.43116,0.0,0.05671,0.0,0.83856,0.73107,0.85978
223827,38f300f3,974268,4293444.0,Daniel Ballard,Daniel Ballard,Sunderland,8472,Sunderland,8472,187.0,right,25.0,Northern Ireland,8.97033,CB,CB,False,,9781.0,0.95063,0.05966,0.17106,0.01844,0.0292,0.71914,1.17576,30.19633,0.17714,0.00242,0.02487,0.13664,0.01433,0.03707,1.07716,0.87866,4.88553,5.73584,0.00175,1.08907,0.9746,0.00732,0.96313,0.89675,0.0,0.05671,0.0,0.7,0.668,0.54
530318,49375cdd,1244376,4056075.0,Kaden Rodney,Kaden Rodney,Crystal Palace Academy,1267874,Crystal Palace,9826,,right,20.0,England,0.25,DM,CB/DM/CM,False,,0.0,1.0,0.05666,0.2814,0.07066,0.19895,1.415,2.46985,34.04425,0.22448,0.00412,0.00241,0.48968,0.30834,0.03913,1.34819,0.33843,6.54237,1.61381,0.00074,1.14218,1.39887,0.01128,0.9192,0.5796,0.0,0.05666,0.0,0.7,0.584,0.52
171314,31c69ef1,614006,186737.0,Rúben dos Santos Gato Alves Dias,Ruben Dias,Manchester City,8456,Manchester City,8456,187.0,right,28.0,Portugal,49.60139,CB,CB,False,,17427.0,0.88287,0.06395,0.22132,0.05627,0.11292,0.65324,1.02108,81.57627,0.08481,0.00063,0.02052,0.12606,0.03721,0.01304,0.86832,0.66883,3.76551,2.57609,0.00117,0.37102,0.73861,0.00267,0.96087,0.917,0.0,0.05646,0.0,0.95,0.836,0.58
434752,6fdac234,861805,4293420.0,Jaka Bijol,Jaka Bijol,Leeds United,8463,Leeds United,8463,190.0,right,26.0,Slovenia,19.6532,CB,CB,False,,7779.0,0.95982,0.05863,0.15455,0.02872,0.06215,0.82505,1.35568,36.10425,0.196,0.00185,0.01257,0.10505,0.03814,0.03783,1.14094,0.61679,3.92422,5.03547,0.00116,0.34322,1.14519,0.01489,0.93545,0.91138,0.0,0.05628,0.0,0.7,0.584,0.52
199798,0313a347,710159,134708.0,Ezri Konsa Ngoyo,Ezri Konsa,Aston Villa,10252,Aston Villa,10252,183.0,right,27.0,England,41.06935,CB,RB/CB,False,,17622.0,0.94637,0.05945,0.14578,0.02647,0.05097,0.57897,1.03233,43.09364,0.06953,0.0007,0.00121,0.24581,0.02706,0.02057,0.72111,0.60829,3.81338,2.90582,0.00116,1.46191,0.44636,0.02207,0.96505,0.92728,0.0,0.05626,0.0,0.95,0.836,0.58
231416,66c52a77,774448,3943791.0,Ferdi Kadıoğlu,Ferdi Kadioglu,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,173.0,right,25.0,Turkiye,27.45754,LB,RB/LB/RM,False,,1857.0,1.03855,0.05397,0.19984,0.08482,0.2133,1.39148,2.13936,32.35906,0.15452,0.00318,0.00378,0.76886,0.74561,0.07998,1.2242,0.29548,4.69995,1.95876,0.00095,0.97211,1.00174,0.00728,0.86526,0.5509,0.0,0.05605,0.0,0.95,0.584,0.52
445122,41034650,942381,3627958.0,Jurriën Timber,Jurrien Timber,Arsenal,9825,Arsenal,9825,179.0,right,24.0,Netherlands,65.89927,RB,RB/CB/LB/DM,False,,12574.0,0.9557,0.05818,0.15085,0.07488,0.16333,1.22552,1.97319,44.02351,0.13114,0.00116,0.00075,0.86047,0.22682,0.1385,1.00274,0.23274,4.51877,1.45068,0.00122,0.93625,1.12684,0.00415,0.96417,0.69302,0.0,0.05561,0.0,0.95,0.648,0.84
204716,5ed9b537,820140,225319.0,Ibrahima Konaté,Ibrahima Konaté,Liverpool,8650,Liverpool,8650,192.0,right,26.0,France,40.36825,CB,CB,False,,10917.0,0.98119,0.0565,0.15784,0.04054,0.07207,0.9242,1.48112,56.97556,0.12402,0.00118,0.01045,0.21139,0.00761,0.00907,0.98583,0.56089,4.46008,3.59288,0.00096,0.70006,1.02767,0.04925,0.93157,0.81824,0.0,0.05544,0.0,0.95,0.9,0.9
427623,0a3d6d2b,950829,1908560.0,Chris Richards,Chris Richards,Crystal Palace,9826,Crystal Palace,9826,188.0,right,25.0,USA,15.46582,CB,CB,False,,8173.0,0.96941,0.05714,0.17661,0.02243,0.05538,1.1186,1.93281,33.10907,0.10475,0.00142,0.00348,0.06693,0.0352,0.0424,1.13494,0.69345,3.1821,4.93408,0.00108,0.29167,0.55847,0.00756,0.96727,0.89141,0.0,0.05539,0.0,0.62111,0.9,0.9
17761,15ea812b,243138,23287.0,James Tarkowski,James Tarkowski,Everton,8668,Everton,8668,185.0,right,32.0,England,6.52064,CB,CB,False,,16871.0,0.88921,0.06217,0.16195,0.05788,0.13994,1.00798,1.62545,30.31696,0.15196,0.00088,0.00356,0.23813,0.02456,0.0533,1.34499,1.38293,4.10739,5.4508,0.00117,0.74081,1.03824,0.0213,0.98056,0.96324,0.0,0.05528,0.0,0.7,0.9,0.9
460028,700783e7,1096400,2024700.0,Levi Samuels Colwill,Levi Colwill,Chelsea,8455,Chelsea,8455,187.0,left,22.0,England,59.08201,CB,CB/LB,True,Late April 2026,10307.0,0.96046,0.05745,0.12453,0.03932,0.06385,1.00249,1.46493,55.27986,0.1669,0.0015,0.00375,0.20718,0.05997,0.10375,1.02863,0.58454,4.16998,3.14186,0.00115,0.63599,1.18949,0.01447,0.97958,0.91915,0.0,0.05518,0.0,0.95,0.69653,0.85156
84450,e61b8aee,207236,4332524.0,Granit Xhaka,Granit Xhaka,Sunderland,8472,Sunderland,8472,185.0,left,32.0,Switzerland,12.92247,CM,DM/CM/AM,False,,16830.0,1.06113,0.05193,0.23621,0.1084,0.23694,0.88403,1.48789,51.86071,0.15527,0.00149,0.00481,0.44436,0.19455,0.03841,0.65777,0.27632,5.80975,1.30142,0.00108,1.07721,1.09739,0.02501,0.96954,0.77731,0.0,0.0551,0.0,0.95,0.584,0.52
106468,16e9d0ea,477588,2853884.0,Álex Moreno Lopera,Álex Moreno,Aston Villa,10252,Aston Villa,10252,179.0,left,32.0,Spain,4.65981,LB,LB/LM,False,,10212.0,0.98116,0.05588,0.16759,0.08837,0.24498,1.09839,1.74951,27.42943,0.11232,0.00137,0.01358,0.87343,0.44781,0.0667,0.98148,0.21727,4.30305,2.15191,0.00113,0.96204,0.96495,0.0121,0.94802,0.67459,0.0,0.05483,0.0,0.85167,0.836,0.58
210462,bced0375,795371,3652441.0,Ibrahim Sangaré,Ibrahim Sangaré,Nottingham Forest,10203,Nottingham Forest,10203,191.0,right,27.0,Ivory Coast,24.69682,DM,DM,False,,10843.0,0.97734,0.05603,0.1792,0.0673,0.16683,1.57831,2.8095,36.1018,0.20042,0.00127,0.00781,0.65053,0.183,0.05652,1.37383,0.43823,6.90604,1.5525,0.00126,0.93736,1.45697,0.011,0.93553,0.64891,0.0,0.05476,0.0,0.95,0.55693,0.51356
491287,6caffe81,1352923,,Enzo Barrenechea,Enzo Barrenechea,Benfica,9772,Aston Villa,10252,186.0,left,24.0,Argentina,11.11198,CM,DM/CM,False,,5187.0,0.98332,0.05526,0.18405,0.07234,0.13052,1.14122,2.04312,42.13857,0.17098,0.00174,0.00083,0.51236,0.1186,0.01615,0.94732,0.28415,5.22853,1.38064,0.00074,1.57536,1.05341,0.01203,0.95677,0.4288,0.0,0.05434,0.0,0.7,0.584,0.52
155405,4f565d77,609755,176648.0,Kalvin Phillips,Kalvin Phillips,Manchester City,8456,Manchester City,8456,177.0,right,29.0,England,14.22568,DM,DM/CM,False,,6707.0,0.99349,0.05465,0.22889,0.0926,0.18918,1.12378,2.11446,49.37442,0.19466,0.00126,0.00089,0.547,0.44119,0.00732,1.20223,0.33327,5.96878,1.38966,0.00068,1.028,1.46043,0.02525,0.9404,0.67589,0.0,0.0543,0.0,0.59226,0.77773,0.87089
242880,06df8256,955376,2840078.0,Benoît Badiashile Mukinayi,Benoit Badiashile,Chelsea,8455,Chelsea,8455,194.0,left,24.0,France,26.40372,CB,CB,True,Mid September 2025,10628.0,0.98758,0.05498,0.12929,0.04196,0.09571,0.7732,1.24939,63.31455,0.14124,0.00217,0.01407,0.09207,0.01309,0.03172,1.183,0.56735,5.34361,3.34538,0.0011,0.37222,0.95595,0.0212,0.95399,0.81465,0.0,0.05429,0.0,0.95,0.648,0.84
109646,c81d773d,683402,231147.0,Tosin Adarabioyo,Tosin Adarabioyo,Chelsea,8455,Chelsea,8455,197.0,right,27.0,England,23.41795,CB,CB,False,,13928.0,1.05777,0.05119,0.18857,0.03403,0.06507,0.65012,0.99034,58.62871,0.13555,0.00182,0.00709,0.19274,0.01219,0.05064,0.99714,0.47353,3.63437,4.2908,0.00088,0.34745,0.56086,0.01039,0.96193,0.9418,0.0,0.05414,0.0,0.925,0.9,0.9
199796,2389cdc2,729731,181873.0,Matty Cash,Matty Cash,Aston Villa,10252,Aston Villa,10252,185.0,right,28.0,Poland,21.43611,RB,RB/RM/RW,False,,13758.0,0.99148,0.05425,0.25495,0.06448,0.15575,1.30414,2.24731,27.53398,0.15599,0.0006,0.00687,0.68578,0.41018,0.07201,1.10084,0.3562,4.31337,2.06368,0.00101,0.89186,1.07996,0.0094,0.94274,0.71331,0.0,0.05378,0.0,0.95,0.836,0.58
577114,b7672d43,1458757,3879499.0,Luis Guilherme Lira dos Santos,Luis Guilherme,West Ham United,8654,West Ham United,8654,175.0,left,19.0,Brazil,23.70857,,AM,False,,144.0,0.99242,0.05402,0.2346,0.05692,0.15603,0.85584,1.51657,30.58356,0.19064,0.00392,0.00191,0.84491,0.36749,0.0473,1.07693,0.28853,4.67755,1.08052,0.00071,1.11201,1.184,0.00785,0.83255,0.487,0.0,0.05361,0.0,0.7,0.584,0.52
206325,51cf8561,623621,23148.0,Oleksandr Zinchenko,Oleksandr Zinchenko,Arsenal,9825,Arsenal,9825,175.0,left,28.0,Ukraine,17.06138,LB,LB/RWB/DM/CM/AM,False,,8879.0,0.96538,0.05549,0.22136,0.1106,0.26553,0.84591,1.57461,53.8548,0.08067,0.00153,0.00074,0.45675,0.45025,0.04137,0.84377,0.12491,4.63724,1.17459,0.00096,0.44162,0.5255,0.01191,0.94323,0.50713,0.0,0.05357,0.0,0.95,0.648,0.84
491557,5c2595e2,1249605,,Jenson Metcalfe,Jenson Metcalfe,Bradford City,8484,Bradford City,8484,183.0,right,20.0,England,0.2,DM,DM/CM/AM,False,,0.0,1.0,0.05352,0.267,0.068,0.1914,1.2643,2.1605,42.6329,0.2246,0.0043,0.0021,0.7019,0.3477,0.035,1.2137,0.3145,6.0802,1.3463,0.0007,1.1277,1.36,0.0108,0.9192,0.5796,0.0,0.05352,0.0,0.7,0.584,0.52
110735,c40b6180,303346,139208.0,Adam Webster,Adam Webster,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,185.0,right,30.0,England,7.8448,CB,CB,True,Early January 2026,8972.0,0.9661,0.05537,0.14493,0.04045,0.05711,0.63341,1.08768,57.65827,0.11547,0.00146,0.0195,0.25162,0.02388,0.0154,1.36865,0.75939,4.91549,3.17224,0.00104,0.36447,0.7438,0.0281,0.93811,0.83666,0.0,0.0535,0.0,0.7,0.9,0.9
440148,2bc28bb9,1113724,4293355.0,Tyler Morton,Tyler Morton,Lyon,9748,Lyon,9748,176.0,right,22.0,England,6.87725,CM,DM/CM,False,,6526.0,0.98422,0.05423,0.20401,0.08368,0.19301,0.99794,1.72793,32.27812,0.18357,0.00205,0.001,0.56472,0.4245,0.02748,0.92468,0.31379,5.46172,1.15532,0.00086,0.72778,1.12118,0.01552,0.94418,0.63684,0.0,0.05337,0.0,0.57111,0.78147,0.87178
240299,bd8a5d95,1070794,2555820.0,Joe Hodge,Joe Hodge,Tondela,188163,Tondela,188163,172.0,right,22.0,Ireland,1.33329,DM,DM/CM/AM,False,,936.0,0.98748,0.05404,0.23407,0.06201,0.1609,1.16543,1.94621,35.40855,0.19539,0.00368,0.00187,0.62442,0.29372,0.03303,1.14912,0.28466,5.80565,1.19219,0.00086,1.00631,1.19417,0.00962,0.67581,0.41886,0.0,0.05336,0.0,0.7,0.67133,0.84556
593001,7e5bebeb,1458595,3924958.0,Enso González Medina,Enso Gonzalez,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,169.0,left,20.0,Paraguay,2.61,,LM,True,Early January 2026,0.0,1.0,0.05333,0.28922,0.05796,0.17029,1.33969,2.35769,37.77405,0.21838,0.00348,0.00223,0.83186,0.32865,0.04854,1.10332,0.27613,6.15864,1.13145,0.00065,1.26078,1.58919,0.00805,0.9158,0.5357,0.0,0.05333,0.0,0.7,0.584,0.52
138001,5791b997,581530,3879502.0,Tom King,Tom King,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,186.0,right,30.0,Wales,0.57509,,GK,False,,91.0,1.0,0.05333,0.28922,0.00396,0.17029,1.33969,2.35769,37.77405,0.21838,0.00348,0.00223,0.83186,0.32865,0.04854,1.10332,0.27613,6.15864,1.13145,0.00065,1.26078,1.58919,0.00805,0.9158,0.5357,0.0,0.05333,2.10537,0.7,0.584,0.52
589507,a2852b4f,1396741,,Leon Chiwome,Leon Chiwome,Wolverhampton Wanderers Academy,773683,Wolverhampton Wanderers,8602,,right,19.0,England,1.3,,ST,True,Late September 2025,205.0,0.99819,0.05333,0.28922,0.05524,0.17029,1.33969,2.35769,37.77405,0.21838,0.00327,0.00215,0.83186,0.32865,0.04854,1.10332,0.28385,6.15864,1.11991,0.00065,1.26078,1.58919,0.00775,0.92983,0.44642,0.0,0.05323,0.0,0.7,0.584,0.52
109533,e0bc6fdc,267371,2193866.0,Emerson Palmieri dos Santos,Emerson,West Ham United,8654,West Ham United,8654,176.0,left,31.0,Italy,8.77391,LB,LB/LWB/LM/LW,False,,11605.0,1.00032,0.05307,0.19314,0.07043,0.17328,1.28036,2.19012,30.95726,0.13517,0.0009,0.00951,0.60602,0.50627,0.02526,0.94561,0.33954,3.77823,2.15785,0.00096,0.73333,0.87831,0.00229,0.9273,0.61503,0.0,0.05308,0.0,0.95,0.8888,0.89733
465642,ff5ea0bf,1137407,4352112.0,Malick Thiaw,Malick Thiaw,Newcastle United,10261,Milan,8564,191.0,both,24.0,Germany,18.60412,CB,CB,False,,7659.0,0.95847,0.05533,0.13662,0.03105,0.06406,0.95111,1.54349,47.18905,0.13558,0.00252,0.0288,0.16732,0.03192,0.03969,1.02109,0.63544,4.18907,3.67363,0.00089,0.44299,1.18796,0.01387,0.94632,0.84808,0.0,0.05303,0.0,0.95,0.584,0.52
437748,b2a81fc6,963983,3652439.0,Mike Trésor Ndayishimiye,Mike Tresor,Burnley,8191,Burnley,8191,175.0,right,26.0,Belgium,4.48204,,LM,False,,3109.0,0.96563,0.05466,0.21199,0.07302,0.20704,0.95208,1.56354,21.50201,0.14048,0.00301,0.00133,1.011,0.48489,0.06908,0.86454,0.20928,5.20721,0.86523,0.00102,0.89629,0.91387,0.00599,0.93233,0.5085,0.0,0.05278,0.0,0.49889,0.584,0.52
465702,f8ce97ca,1108603,4293452.0,Timothée Pembélé,Timothée Pembélé,Sunderland,8472,Sunderland,8472,182.0,right,22.0,France,2.21808,CB,CB/LB/RWB/RM/AM,False,,3470.0,0.98072,0.05375,0.14437,0.0247,0.0727,1.14589,1.66858,21.74633,0.16611,0.00609,0.0148,0.65241,0.11763,0.04297,1.0969,0.67477,3.86906,3.94699,0.00124,0.6633,0.80231,0.01582,0.90113,0.59509,0.0,0.05271,0.0,0.7,0.584,0.52
476502,999ceb5f,1054122,,Boubacar Traoré,Boubacar Traore,Metz,8550,Wolverhampton Wanderers,8602,183.0,right,23.0,Mali,4.99941,,DM/CM,False,,3274.0,1.02329,0.05127,0.22522,0.05655,0.1111,1.32733,2.25487,27.70947,0.22564,0.0021,0.0014,0.86335,0.18101,0.02582,1.01868,0.20926,5.81808,0.80333,0.00066,0.85492,1.81933,0.00505,0.85483,0.68926,0.0,0.05246,0.0,0.7,0.648,0.84
200785,2b09d998,729769,1783669.0,Tyler Adams,Tyler Adams,AFC Bournemouth,8678,AFC Bournemouth,8678,175.0,right,26.0,USA,25.11086,DM,DM,False,,8713.0,0.95858,0.05471,0.1159,0.06316,0.11908,1.60375,2.83854,39.11696,0.18532,0.00178,0.0006,0.35643,0.09838,0.01532,1.2477,0.34259,5.62687,1.44699,0.00089,0.89317,1.72639,0.00958,0.96471,0.73356,0.0,0.05245,0.0,0.85667,0.836,0.58
611695,e295402e,1602352,3893802.0,Malick Yalcouyé,Malick Junior Yalcouyé,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,169.0,right,19.0,Mali,23.77546,DM,RWB/DM/RM/CM/LM/RW/AM/LW,False,,621.0,0.9962,0.05261,0.27749,0.07621,0.19554,1.43008,2.37186,42.82112,0.21043,0.00342,0.00203,0.80979,0.3502,0.01918,1.20204,0.25844,5.71708,0.96211,0.00067,1.4416,1.51183,0.01058,0.95247,0.57845,0.0,0.05241,0.0,0.795,0.584,0.52
204580,8449d35e,688273,192211.0,Vitaly Janelt,Vitaly Janelt,Brentford,9937,Brentford,9937,184.0,left,27.0,Germany,18.71351,DM,LB/DM/CM,True,Late August 2025,13772.0,1.05149,0.04983,0.1839,0.07333,0.17204,0.97234,1.73688,26.9245,0.10154,0.00052,0.01214,0.25461,0.31034,0.05801,1.09579,0.30774,4.73126,1.4184,0.00096,0.78382,0.92617,0.0091,0.9458,0.46465,0.0,0.0524,0.0,0.7,0.68533,0.84889
465730,d494882e,1134871,4297977.0,Maxim De Cuyper,Maxim De Cuyper,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,183.0,left,24.0,Belgium,20.36639,LB,LB/LWB,False,,1888.0,0.9831,0.05285,0.24644,0.11045,0.28321,1.27454,2.16497,38.90761,0.15352,0.0033,0.004,0.65024,1.03547,0.06066,1.17522,0.29789,4.8199,1.49513,0.00085,0.84143,0.90752,0.00768,0.97939,0.82707,0.0,0.05196,0.0,0.95,0.584,0.52
618873,dedb9d04,1710742,,Sékou Koné,Sekou Kone,Manchester United Academy,1070257,Manchester United,10260,,right,19.0,Mali,,DM,DM/CM/AM,False,,0.0,1.0,0.05191,0.26473,0.06648,0.18718,1.54732,2.63118,49.12764,0.25791,0.00528,0.00221,0.58807,0.32959,0.0365,1.44513,0.25152,6.64808,1.10759,0.00068,1.04812,1.35183,0.01188,0.9192,0.5796,0.0,0.05191,0.0,0.7,0.584,0.52
213999,8b3ab7ad,783505,3638504.0,Edson Álvarez Velázquez,Edson Álvarez,West Ham United,8654,West Ham United,8654,186.0,both,27.0,Mexico,26.60969,DM,CB/DM/CM,False,,13546.0,0.96181,0.05383,0.178,0.05333,0.10654,1.2692,2.30517,39.53076,0.22161,0.00116,0.00063,0.68025,0.13262,0.10539,1.13486,0.47528,5.24908,1.86649,0.00114,0.67914,1.4866,0.01832,0.88683,0.54566,0.0,0.05177,0.0,0.95,0.648,0.84
